,created_at,text,datetime,label,onehot
132,2019-11-01 21:11:28,"I love New York, but New York can never be great again under the current leadership of Governor Andrew Cuomo (the brother of Fredo), or Mayor Bill DeBlasio. Cuomo has weaponized the prosecutors to do his dirty work (and to keep him out of jams), a reason some don’t want to be...",2019-11-01 16:11:28,-1,"[1, 0, 0]"
133,2019-11-01 21:11:28,"....in New York, and another reason they are leaving. Taxes and energy costs are way too high, Upstate is being allowed to die as other nearby states frack &amp; drill for Gold (oil) while reducing taxes &amp; creating jobs by the thousands. NYC is getting dirty &amp; unsafe again, as....",2019-11-01 16:11:28,-1,"[1, 0, 0]"
134,2019-11-01 21:02:15,.....with a President and Federal Government that wants our wonerful City and State to flourish and thrive. I Love New York!,2019-11-01 16:02:15,-1,"[1, 0, 0]"
135,2019-11-01 21:02:14,"....our great police are being disrespected, even with water dumped on them, because a Mayor and Governor just don’t “have their backs.” New York’s Finest must be cherished, respected and loved. Too many prople are leaving our special New York. Great leaders would work....",2019-11-01 16:02:14,-1,"[1, 0, 0]"
136,2019-11-01 21:02:13,"....in New York, and another reason they are leaving. Taxes and energy costs are way too high, Upstate is being allowed to die as other nearby states frack &amp; drill for Gold (oil) while reducing taxes &amp; creating jobs by the thousands. NYC is getting dirty &amp; unsafe again, as",2019-11-01 16:02:13,-1,"[1, 0, 0]"
137,2019-11-01 21:02:05,"I love New York, but New York can never be great again under the current leadership of Governor Andrew Cuomo (the brother if Fredo), or Mayor Bill DeBlasio. Cuomo has weaponized the prosecutors to do his dirty work (and to keep him out of jams), a reason some don’t want to be...",2019-11-01 16:02:05,-1,"[1, 0, 0]"
138,2019-11-01 14:08:56,Stock Market up BIG! Record highs for S&amp;P 500 and NASDAQ. Enjoy!,2019-11-01 09:08:56,-1,"[1, 0, 0]"
139,2019-11-01 14:08:18,"....Our Republican candidate @EddieRispone is a successful conservative businessman who will stand with me to create jobs and protect your Second Amendment. GET OUT AND VOTE for Eddie, the next Governor of the GREAT State of Louisiana!",2019-11-01 09:08:18,-1,"[1, 0, 0]"
140,2019-11-01 14:08:17,"LOUISIANA! Extreme Democrat John Bel Edwards has sided with Nancy Pelosi and Chuck Schumer to support Sanctuary Cities, High Taxes, and Open Borders. He is crushing Louisiana’s economy and your Second Amendment rights....",2019-11-01 09:08:17,-1,"[1, 0, 0]"
141,2019-11-01 13:55:43,"Louisiana, I’ll see you tonight. Big Rally for Eddie R. He will be a GREAT GOVERNOR. Early voting starts! @EddieRispone",2019-11-01 08:55:43,-1,"[1, 0, 0]"
142,2019-11-01 13:52:22,"....@FoxNews  @BillHemmer  The public is watching and seeing for themselves how unfair this process is. Corrupt politicians, Pelosi and Schiff, are trying to take down the Republican Party. It will never happen, we will take back the House!",2019-11-01 08:52:22,-1,"[1, 0, 0]"
143,2019-11-01 13:52:19,"“Adam Schiff has taken all of the power for himself. That is very unfair. There were dozens of people on this call, yesterdays witness knew that and had no problems (nor did any of them). Facts matter, and that’s why this is not about Impeachment.” Guy Lewis, former prosecutor...",2019-11-01 08:52:19,-1,"[1, 0, 0]"
144,2019-11-01 13:38:39,ISIS has a new leader. We know exactly who he is!,2019-11-01 08:38:39,-1,"[1, 0, 0]"
145,2019-11-01 13:36:10,“The Democrats need more than this.” @tombrokaw  Much more!,2019-11-01 08:36:10,-1,"[1, 0, 0]"
146,2019-11-01 13:33:50,“The Democrats are so immersed in this (SCAM). They couldn’t care less about the American people!” @RushLimbaughEIB,2019-11-01 08:33:50,-1,"[1, 0, 0]"
147,2019-11-01 12:52:00,"Wow, a blowout JOBS number just out, adjusted for revisions and the General Motors strike, 303,000. This is far greater than expectations. USA ROCKS!",2019-11-01 07:52:00,-1,"[1, 0, 0]"
148,2019-11-01 12:39:58,Chicago will never stop its crime wave with the current Superintendent of Police. It just won’t happen! Thank you to Kevin Graham and all of the GREAT Chicago Police Officers I just had the privilege to meet. Tremendous crime fighting potential if allowed to do your thing!,2019-11-01 07:39:58,-1,"[1, 0, 0]"
149,2019-11-01 12:29:39,"“This is the biggest, most disgusting scandal, and it’s all on the Democrat  Party that has highjacked the Impeachment process, our tax dollars, the House of Representatives, to push their 2020 Election. That’s what’s going on.” @marklevinshow  Cannot be said any better!",2019-11-01 07:29:39,-1,"[1, 0, 0]"
150,2019-11-01 12:14:36,“It has been 3 years and Donald Trump hasn’t done anything wrong. Donald Trump hasn’t done a single thing of which he has been accused.” @RushLimbaughEIB  @seanhannity  A Witch Hunt like no other!,2019-11-01 07:14:36,-1,"[1, 0, 0]"
151,2019-11-01 12:09:10,Thanks Lee! https://t.co/TE5xHk3YzO,2019-11-01 07:09:10,-1,"[1, 0, 0]"
152,2019-11-01 03:48:12,But the Crooked Democrats don’t want people to know this! Thank you to Tim Morrison for your honesty. https://t.co/1AxrArFJ6c,2019-10-31 22:48:12,-1,"[1, 0, 0]"
153,2019-11-01 02:00:07,A great place! https://t.co/4RfSNw3RZf,2019-10-31 21:00:07,-1,"[1, 0, 0]"
154,2019-11-01 01:57:18,Thank you! https://t.co/8yUP8Pex8c,2019-10-31 20:57:18,-1,"[1, 0, 0]"
155,2019-11-01 01:32:45,"....this decision, but in the end it will be best for all concerned. As President, I will always be there to help New York and the great people of New York. It will always have a special place in my heart!",2019-10-31 20:32:45,-1,"[1, 0, 0]"
156,2019-11-01 01:32:44,"1600 Pennsylvania Avenue, the White House, is the place I have come to love and will stay for, hopefully, another 5 years as we MAKE AMERICA GREAT AGAIN, but my family and I will be making Palm Beach, Florida, our Permanent Residence. I cherish New York, and the people of.....",2019-10-31 20:32:44,-1,"[1, 0, 0]"
157,2019-11-01 01:32:44,"....New York, and always will, but unfortunately, despite the fact that I pay millions of dollars in city, state and local taxes each year, I have been treated very badly by the political leaders of both the city and state. Few have been treated worse. I hated having to make....",2019-10-31 20:32:44,-1,"[1, 0, 0]"
158,2019-11-01 00:48:11,The home of Nancy Pelosi. I can’t believe her voters can be happy with the job she and the Do Nothing Democrats are doing! San Francisco has really gone down hill. So sad! https://t.co/z0Tms6gkDy,2019-10-31 19:48:11,-1,"[1, 0, 0]"
159,2019-10-31 22:44:26,"While the Do Nothing Democrats FAIL the American People, and continue the Impeachment Scam, my Administration will continue to deliver REAL RESULTS, as seen over the past month, below! https://t.co/dxjHusgiFX",2019-10-31 17:44:26,-1,"[1, 0, 0]"
160,2019-10-31 15:31:46,The Greatest Witch Hunt In American History!,2019-10-31 10:31:46,1,"[0, 0, 1]"
161,2019-10-31 14:57:30,The Impeachment Hoax is hurting our Stock Market. The Do Nothing Democrats don’t care!,2019-10-31 09:57:30,1,"[0, 0, 1]"
162,2019-10-31 14:37:45,"....our manufacturers. We should have lower interest rates than Germany, Japan and all others. We are now, by far, the biggest and strongest Country, but the Fed puts us at a competitive disadvantage. China is not our problem, the Federal Reserve is! We will win anyway.",2019-10-31 09:37:45,1,"[0, 0, 1]"
163,2019-10-31 14:37:39,"People are VERY disappointed in Jay Powell and the Federal Reserve. The Fed has called it wrong from the beginning, too fast, too slow. They even tightened in the beginning. Others are running circles around them and laughing all the way to the bank. Dollar &amp; Rates are hurting...",2019-10-31 09:37:39,1,"[0, 0, 1]"
164,2019-10-31 13:29:19,READ THE TRANSCRIPT!,2019-10-31 08:29:19,1,"[0, 0, 1]"
165,2019-10-31 13:24:32,"China and the USA are working on selecting a new site for signing of Phase One of Trade Agreement, about 60% of total deal, after APEC in Chile was canceled do to unrelated circumstances. The new location will be announced soon. President Xi and President Trump will do signing!",2019-10-31 08:24:32,1,"[0, 0, 1]"
166,2019-10-31 12:50:35,"Congratulations to @FoxNews, you left @CNN &amp; @MSNBC in the dust (that’s because the don’t tell the truth!). https://t.co/C87eV3Zp7B",2019-10-31 07:50:35,1,"[0, 0, 1]"
167,2019-10-31 12:29:24,Thank you Matt. https://t.co/vDZqYIrgBy,2019-10-31 07:29:24,1,"[0, 0, 1]"
168,2019-10-31 12:20:13,"...never be allowed to roll into a winter showtrial. Indeed, allowing a long, drawn out trial in the Senate would merely validate and perpetuate the fraud begun in the House. The crisis is of the Democrats own making, and it’s up to Republicans to make sure this never happens....",2019-10-31 07:20:13,1,"[0, 0, 1]"
169,2019-10-31 12:20:13,".....to any President, of either party, again. Laura @IngrahamAngle",2019-10-31 07:20:13,1,"[0, 0, 1]"
170,2019-10-31 12:20:12,"“Now is the time for Republicans to stand together and defend the leader of their party against these smears. It would be one thing if there were any indication of an underlying crime, but there is not-not in the transcripts, and not in the secret witness testimony that.....",2019-10-31 07:20:12,1,"[0, 0, 1]"
171,2019-10-31 12:20:12,".....the Dems have selectively leaked. Nor was there any corrupt intent on the part of the President. Remember, the President knew that that call was being heard and documented by many people. Anyone with intent would be a tad more discreet, don’t you think? This farce should....",2019-10-31 07:20:12,1,"[0, 0, 1]"
172,2019-10-31 04:49:56,Congratulations to the Washington Nationals on a great season and an incredible World Series. Game 7 was amazing! @Nationals,2019-10-30 23:49:56,1,"[0, 0, 1]"
173,2019-10-31 04:36:04,"Thank you Daily Wire. Very cute recreation, but the “live” version of Conan will be leaving the Middle East for the White House sometime next week! https://t.co/Z1UfhxsSpT",2019-10-30 23:36:04,1,"[0, 0, 1]"
174,2019-10-31 04:17:08,The Do Nothing Democrats have gone Crazy. Very bad for USA! https://t.co/3zApgOOA7I,2019-10-30 23:17:08,1,"[0, 0, 1]"
175,2019-10-31 01:26:48,https://t.co/z0I7wBsgTP,2019-10-30 20:26:48,1,"[0, 0, 1]"
176,2019-10-30 20:42:43,"""The Democrats have been on this path for 3 years. The first headline I saw...before the President was sworn in was that the Impeachment process was beginning...so this is just further evidence that this is what they had in mind from the very beginning."" @senatemajldr https://t.co/scFWSh47Bq",2019-10-30 15:42:43,-1,"[1, 0, 0]"
177,2019-10-30 20:21:54,Thank you @GLFOP! https://t.co/IpoUY7QPM2,2019-10-30 15:21:54,-1,"[1, 0, 0]"
178,2019-10-30 19:54:02,"“Adam Schiff’s drive to impeach Trump based on opinions, deception and illusions – Not facts” @GreggJarrett https://t.co/N31CGYraYP",2019-10-30 14:54:02,-1,"[1, 0, 0]"
179,2019-10-30 19:49:44,We will be having a big rally for Governor @MattBevin on Monday night in Kentucky. Get your tickets today! https://t.co/uoPhCLGHpH,2019-10-30 14:49:44,-1,"[1, 0, 0]"
180,2019-10-30 18:44:32,"Early voting in Louisiana for a man who will be a Great Governor, @EddieRispone, on Saturday, November 2nd. He will get your Auto Insurance and Taxes way down. He will protect your Military, Vets, Second Amendment and Energy....",2019-10-30 13:44:32,-1,"[1, 0, 0]"
181,2019-10-30 18:44:32,"....Your current Governor, John Bel Edwards, has done a poor job with economic development (last in nation) and auto insurance (highest in nation) wants to raise your taxes BIG - vote for Eddie starting Saturday!",2019-10-30 13:44:32,-1,"[1, 0, 0]"
182,2019-10-30 17:54:14,AMERICAN HERO! https://t.co/XCCa2sGfsZ,2019-10-30 12:54:14,0,"[0, 1, 0]"
183,2019-10-30 17:19:56,"Thank you @GM, @FiatChrysler_NA, @Toyota, and @GloblAutomkrs for standing with us for Better, Cheaper, Safer Cars for Americans. California has treated the Auto Industry very poorly for many years, harming Workers and Consumers. We are fixing this problem! https://t.co/cf6I1e0yjQ",2019-10-30 12:19:56,0,"[0, 1, 0]"
184,2019-10-30 17:16:26,"My friend Mike @GovDunleavy of the Great State of Alaska, is being treated very unfairly by the Democrats because he is doing an unbelievable job and fulfilling every one of his promises. Now they are trying to Recall him because his agenda is the Economy, Jobs, and protecting...",2019-10-30 12:16:26,0,"[0, 1, 0]"
185,2019-10-30 17:16:26,"...our Military, 2nd Amendment, Energy, and so many other things that the Democrats don’t care about. Please stop the Dems from hurting a very good and hard-working man!

https://t.co/uUnWOtVxBV",2019-10-30 12:16:26,0,"[0, 1, 0]"
186,2019-10-30 14:51:35,"....the United States Military. Congress needs to do its work. We need to fund our Armed Forces.”  @senatemajldr Mitch McConnell.  The Dems are a lost cause. In 2020, we need a big, beautiful WIN (all three)! #MAGA",2019-10-30 09:51:35,0,"[0, 1, 0]"
187,2019-10-30 14:51:34,“Our Country cannot afford for the Democrats in Congress to take a one year vacation from any productive legislation just because they would rather obsess over Impeachment. ISIS &amp; other radical terrorists are not going to hit the pause button because Democrats won’t fund......,2019-10-30 09:51:34,0,"[0, 1, 0]"
188,2019-10-30 14:32:46,"“Precisely the same program that the Democrats are trying to  Impeach President Trump for supposedly slow walking, tomorrow, right here in the Senate, they (the Dems) say they’re going to filibuster for the exact same program.” @senatemajldr Mitch McConnell. Do Nothing Democrats!",2019-10-30 09:32:46,0,"[0, 1, 0]"
189,2019-10-30 12:59:14,Yesterday’s Never Trumper witness could find NO Quid Pro Quo in the Transcript of the phone call. There were many people listening to the call. How come they (including the President of Ukraine) found NOTHING wrong with it. Witch Hunt!,2019-10-30 07:59:14,0,"[0, 1, 0]"
190,2019-10-30 12:26:21,A Federal Judge is allowing the Nick Sandman libel suit to move forward against the thoroughly disgusting Washington Post (which is no longer available at the White House!). He could now have a good chance of winning. Go Nick!,2019-10-30 07:26:21,0,"[0, 1, 0]"
191,2019-10-30 12:17:21,“It does appear it has to do with Nancy Pelosi retaining her Speakership in the next Congress. She would like that so she’s going to put it to a vote because that’s what her political left really wants.” @SteveDoocy @foxandfriends  A disgraceful use of Impeachment. Will backfire!,2019-10-30 07:17:21,0,"[0, 1, 0]"
192,2019-10-30 11:38:06,The Greatest Economy in American History!,2019-10-30 06:38:06,0,"[0, 1, 0]"
193,2019-10-30 11:32:09,"Republicans are very unified and energized in our fight on the Impeachment Hoax with the Do Nothing Democrats, and now  are starting to go after the Substance even more than the very infair Process because just a casual reading of the Transcript leads EVERYBODY to see that.....",2019-10-30 06:32:09,0,"[0, 1, 0]"
194,2019-10-30 11:32:09,".....the call with the Ukrainian President was a totally appropriate one. As he said, “No Pressure.” This Impeachment nonsense is just a continuation of the Witch Hunt Hoax, which has been going on since before I even got elected. Rupublicans, go with Substance and close it out!",2019-10-30 06:32:09,0,"[0, 1, 0]"
195,2019-10-29 15:14:30,"Nervous Nancy Pelosi is doing everything possible to destroy the Republican Party. Our Polls show that it is going to be just the opposite. The Do Nothing Dems will lose many seats in 2020. They have a Death Wish, led by a corrupt politician, Adam Schiff!",2019-10-29 10:14:30,0,"[0, 1, 0]"
